size_kb,k_datos,m_paridad,object_id,tiempo_encoding_s,tiempo_decoding_s,tiempo_io_write_orig_s,tiempo_io_read_orig_s,tiempo_io_write_frag_s,tiempo_io_read_frag_s
100,4,2,9,0.000128,0.000022,0.000023,0.000017,0.000078,0.000057
100,4,2,10,0.000132,0.000023,0.000028,0.000018,0.000079,0.000059
100,4,2,11,0.000131,0.000020,0.000023,0.000017,0.000078,0.000058
100,4,2,12,0.000132,0.000019,0.000024,0.000027,0.000078,0.000058
100,4,2,13,0.000130,0.000017,0.000025,0.000017,0.000088,0.000058
100,4,2,14,0.000130,0.000008,0.000024,0.000017,0.000077,0.000057
100,4,2,15,0.000129,0.000009,0.000024,0.000017,0.000078,0.000057
100,4,2,16,0.000128,0.000008,0.000025,0.000017,0.000077,0.000058
100,4,2,17,0.000129,0.000008,0.000023,0.000017,0.000087,0.000058
100,4,2,18,0.000131,0.000009,0.000027,0.000017,0.000079,0.000059
100,4,2,19,0.000128,0.000008,0.000023,0.000017,0.000077,0.000058
100,4,2,20,0.000128,0.000008,0.000025,0.000017,0.000076,0.000057
100,4,2,21,0.000128,0.000008,0.000023,0.000017,0.000078,0.000057
100,4,2,22,0.000144,0.000008,0.000025,0.000017,0.000080,0.000057
100,4,2,23,0.000129,0.000025,0.000024,0.000017,0.000077,0.000057
100,4,2,24,0.000129,0.000024,0.000024,0.000017,0.000077,0.000058
100,4,2,25,0.000129,0.000023,0.000023,0.000017,0.000077,0.000057
100,4,2,26,0.000130,0.000019,0.000024,0.000017,0.000078,0.000057
100,4,2,27,0.000133,0.000009,0.000027,0.000017,0.000077,0.000073
100,4,2,28,0.000131,0.000008,0.000024,0.000017,0.000078,0.000057
100,4,2,29,0.000130,0.000009,0.000023,0.000018,0.000075,0.000057
100,4,2,30,0.000129,0.000008,0.000024,0.000017,0.000078,0.000058
100,4,2,31,0.000129,0.000008,0.000024,0.000017,0.000079,0.000058
100,8,4,1,0.000263,0.000010,0.000043,0.000019,0.000135,0.000102
100,8,4,2,0.000253,0.000024,0.000024,0.000017,0.000133,0.000101
100,8,4,3,0.000251,0.000026,0.000026,0.000017,0.000135,0.000102
100,8,4,4,0.000248,0.000009,0.000025,0.000018,0.000132,0.000100
100,8,4,5,0.000247,0.000022,0.000025,0.000017,0.000135,0.000101
100,8,4,6,0.000250,0.000018,0.000024,0.000017,0.000135,0.000102
100,8,4,7,0.000246,0.000009,0.000024,0.000018,0.000133,0.000102
100,8,4,8,0.000247,0.000019,0.000023,0.000017,0.000132,0.000101
100,8,4,9,0.000251,0.000010,0.000028,0.000018,0.000135,0.000102
100,8,4,10,0.000250,0.000009,0.000027,0.000017,0.000133,0.000101
100,8,4,11,0.000247,0.000009,0.000025,0.000028,0.000134,0.000102
100,8,4,12,0.000248,0.000008,0.000025,0.000017,0.000132,0.000100
100,8,4,13,0.000247,0.000009,0.000023,0.000017,0.000134,0.000101
100,8,4,14,0.000245,0.000009,0.000023,0.000017,0.000135,0.000101
100,8,4,15,0.000246,0.000009,0.000024,0.000017,0.000133,0.000100
100,8,4,16,0.000245,0.000009,0.000023,0.000017,0.000134,0.000101
100,8,4,17,0.000247,0.000009,0.000023,0.000017,0.000131,0.000101
100,8,4,18,0.000256,0.000008,0.000023,0.000016,0.000133,0.000101
100,8,4,19,0.000245,0.000020,0.000024,0.000032,0.000132,0.000102
100,8,4,20,0.000246,0.000019,0.000024,0.000017,0.000131,0.000100
100,8,4,21,0.000327,0.000009,0.000023,0.000017,0.000146,0.000103
100,8,4,22,0.000254,0.000025,0.000031,0.000021,0.000138,0.000104
100,8,4,23,0.000249,0.000024,0.000024,0.000017,0.000136,0.000103
100,8,4,24,0.000262,0.000023,0.000024,0.000018,0.000139,0.000106
100,8,4,25,0.000250,0.000018,0.000024,0.000018,0.000134,0.000102
100,8,4,26,0.000247,0.000008,0.000024,0.000017,0.000133,0.000102
100,8,4,27,0.000248,0.000024,0.000025,0.000018,0.000254,0.000103
100,8,4,28,0.000250,0.000020,0.000024,0.000018,0.000133,0.000101
100,8,4,29,0.000248,0.000009,0.000023,0.000018,0.000133,0.000101
100,8,4,30,0.000247,0.000010,0.000025,0.000017,0.000198,0.000104
100,8,4,31,0.000252,0.000010,0.000027,0.000018,0.000134,0.000101
100,10,4,1,0.000262,0.000023,0.000028,0.000018,0.000154,0.000116
100,10,4,2,0.000264,0.000010,0.000028,0.000018,0.000156,0.000116
100,10,4,3,0.000258,0.000009,0.000024,0.000017,0.000151,0.000115
100,10,4,4,0.000258,0.000010,0.000024,0.000017,0.000153,0.000116
100,10,4,5,0.000266,0.000009,0.000025,0.000017,0.000158,0.000116
100,10,4,6,0.000257,0.000010,0.000025,0.000017,0.000151,0.000116
100,10,4,7,0.000258,0.000009,0.000026,0.000017,0.000154,0.000116
100,10,4,8,0.000259,0.000009,0.000028,0.000017,0.000150,0.000116
100,10,4,9,0.000259,0.000010,0.000024,0.000017,0.000151,0.000115
100,10,4,10,0.000257,0.000009,0.000023,0.000017,0.000150,0.000127
100,10,4,11,0.000257,0.000009,0.000025,0.000017,0.000151,0.000115
100,10,4,12,0.000256,0.000019,0.000024,0.000035,0.000152,0.000116
100,10,4,13,0.000257,0.000022,0.000027,0.000018,0.000233,0.000119
100,10,4,14,0.000259,0.000009,0.000024,0.000018,0.000157,0.000117
100,10,4,15,0.000257,0.000025,0.000025,0.000017,0.000154,0.000117
100,10,4,16,0.000269,0.000023,0.000024,0.000017,0.000152,0.000116
100,10,4,17,0.000257,0.000009,0.000024,0.000018,0.000151,0.000117
100,10,4,18,0.000257,0.000024,0.000026,0.000017,0.000149,0.000116
100,10,4,19,0.000259,0.000022,0.000101,0.000020,0.000155,0.000116
100,10,4,20,0.000257,0.000025,0.000026,0.000017,0.000151,0.000115
100,10,4,21,0.000257,0.000019,0.000024,0.000017,0.000154,0.000116
100,10,4,22,0.000256,0.000023,0.000025,0.000032,0.000154,0.000116
100,10,4,23,0.000256,0.000019,0.000024,0.000017,0.000153,0.000116
100,10,4,24,0.000256,0.000009,0.000025,0.000017,0.000152,0.000116
100,10,4,25,0.000258,0.000010,0.000028,0.000018,0.000153,0.000116
100,10,4,26,0.000256,0.000021,0.000024,0.000018,0.000153,0.000115
100,10,4,27,0.000256,0.000019,0.000024,0.000017,0.000150,0.000115
100,10,4,28,0.000259,0.000009,0.000027,0.000018,0.000150,0.000115
100,10,4,29,0.000256,0.000009,0.000024,0.000017,0.000148,0.000116
100,10,4,30,0.000256,0.000009,0.000025,0.000027,0.000151,0.000115
100,10,4,31,0.000255,0.000009,0.000025,0.000017,0.000149,0.000115
500,4,2,1,0.000661,0.000152,0.000107,0.000180,0.000261,0.000359
500,4,2,2,0.000668,0.000147,0.000098,0.000172,0.000275,0.000263
500,4,2,3,0.000644,0.000165,0.000092,0.000132,0.000273,0.000281
500,4,2,4,0.000645,0.000110,0.000105,0.000110,0.000283,0.000282
500,4,2,5,0.000632,0.000092,0.000124,0.000093,0.000264,0.000273
500,4,2,6,0.000630,0.000098,0.000129,0.000132,0.000283,0.000265
500,4,2,7,0.000638,0.000138,0.000096,0.000086,0.000283,0.000309
500,4,2,8,0.000638,0.000097,0.000127,0.000094,0.000251,0.000272
500,4,2,9,0.000635,0.000093,0.000095,0.000088,0.000292,0.000293
500,4,2,10,0.000643,0.000134,0.000099,0.000099,0.000277,0.000278
500,4,2,11,0.000650,0.000096,0.000122,0.000095,0.000261,0.000272
500,4,2,12,0.000640,0.000098,0.000129,0.000094,0.000257,0.000278
500,4,2,13,0.000661,0.000114,0.000098,0.000099,0.000304,0.000282
500,4,2,14,0.000636,0.000121,0.000111,0.000103,0.000254,0.000285
500,4,2,15,0.000644,0.000100,0.000106,0.000092,0.000263,0.000306
500,4,2,16,0.000649,0.000100,0.000096,0.000094,0.000272,0.000327
500,4,2,17,0.000635,0.000096,0.000095,0.000093,0.000258,0.000321
500,4,2,18,0.000635,0.000160,0.000115,0.000086,0.000303,0.000275
500,4,2,19,0.000622,0.000153,0.000083,0.000084,0.000320,0.000292
500,4,2,20,0.000696,0.000099,0.000112,0.000119,0.000266,0.000269
500,4,2,21,0.000655,0.000096,0.000114,0.000100,0.000278,0.000268
500,4,2,22,0.000646,0.000141,0.000096,0.000090,0.000285,0.000282
500,4,2,23,0.000659,0.000094,0.000097,0.000108,0.000290,0.000280
500,4,2,24,0.000673,0.000104,0.000096,0.000096,0.000273,0.000275
500,4,2,25,0.000655,0.000091,0.000090,0.000092,0.000286,0.000274
500,4,2,26,0.000697,0.000148,0.000116,0.000145,0.000256,0.000270
500,4,2,27,0.000640,0.000112,0.000094,0.000125,0.000284,0.000285
500,4,2,28,0.000636,0.000099,0.000138,0.000090,0.000286,0.000291
500,4,2,29,0.000634,0.000105,0.000099,0.000090,0.000276,0.000277
500,4,2,30,0.000657,0.000163,0.000124,0.000144,0.000246,0.000286
500,4,2,31,0.000644,0.000098,0.000101,0.000103,0.000293,0.000285
500,8,4,1,0.001182,0.000164,0.000108,0.000093,0.000329,0.000326
500,8,4,2,0.001178,0.000116,0.000102,0.000102,0.000322,0.000362
500,8,4,3,0.001205,0.000098,0.000131,0.000083,0.000319,0.000298
500,8,4,4,0.001173,0.000097,0.000120,0.000164,0.000330,0.000320
500,8,4,5,0.001167,0.000136,0.000100,0.000101,0.000326,0.000318
500,8,4,6,0.001171,0.000105,0.000126,0.000109,0.000336,0.000328
500,8,4,7,0.001298,0.000102,0.000174,0.000126,0.000358,0.000313
500,8,4,8,0.001183,0.000106,0.000147,0.000091,0.000309,0.000306
500,8,4,9,0.001170,0.000107,0.000102,0.000094,0.000341,0.000334
500,8,4,10,0.001162,0.000102,0.000102,0.000104,0.000327,0.000321
500,8,4,11,0.001162,0.000106,0.000138,0.000096,0.000382,0.000313
500,8,4,12,0.001198,0.000129,0.000133,0.000088,0.000305,0.000301
500,8,4,13,0.001167,0.000099,0.000112,0.000098,0.000343,0.000334
500,8,4,14,0.001186,0.000102,0.000111,0.000091,0.000331,0.000324
500,8,4,15,0.001178,0.000108,0.000100,0.000097,0.000332,0.000349
500,8,4,16,0.001210,0.000099,0.000141,0.000089,0.000310,0.000298
500,8,4,17,0.001174,0.000104,0.000102,0.000117,0.000344,0.000327
500,8,4,18,0.001177,0.000096,0.000104,0.000088,0.000342,0.000323
500,8,4,19,0.001166,0.000102,0.000109,0.000092,0.000328,0.000305
500,8,4,20,0.001166,0.000103,0.000105,0.000105,0.000353,0.000331
500,8,4,21,0.001227,0.000099,0.000134,0.000088,0.000303,0.000305
500,8,4,22,0.001175,0.000109,0.000110,0.000093,0.000322,0.000301
500,8,4,23,0.001197,0.000110,0.000123,0.000128,0.000331,0.000311
500,8,4,24,0.001179,0.000123,0.000118,0.000094,0.000309,0.000370
500,8,4,25,0.001188,0.000109,0.000128,0.000099,0.000320,0.000292
500,8,4,26,0.001163,0.000102,0.000176,0.000095,0.000309,0.000292
500,8,4,27,0.001166,0.000142,0.000118,0.000095,0.000316,0.000309
500,8,4,28,0.001172,0.000174,0.000110,0.000111,0.000336,0.000334
500,8,4,29,0.001246,0.000161,0.000099,0.000093,0.000353,0.000310
500,8,4,30,0.001170,0.000106,0.000120,0.000109,0.000307,0.000313
500,8,4,31,0.001164,0.000115,0.000100,0.000094,0.000336,0.000328
500,10,4,1,0.001185,0.000160,0.000136,0.000130,0.000368,0.000364
500,10,4,2,0.001206,0.000100,0.000107,0.000107,0.000391,0.000332
500,10,4,3,0.001184,0.000098,0.000130,0.000098,0.000338,0.000324
500,10,4,4,0.001182,0.000101,0.000105,0.000100,0.000356,0.000336
500,10,4,5,0.001185,0.000104,0.000105,0.000094,0.000444,0.000340
500,10,4,6,0.001210,0.000101,0.000100,0.000089,0.000391,0.000323
500,10,4,7,0.001184,0.000102,0.000138,0.000102,0.000343,0.000332
500,10,4,8,0.001180,0.000099,0.000134,0.000107,0.000344,0.000327
500,10,4,9,0.001183,0.000098,0.000140,0.000102,0.000366,0.000326
500,10,4,10,0.001223,0.000155,0.000134,0.000090,0.000335,0.000319
500,10,4,11,0.001179,0.000100,0.000091,0.000088,0.000369,0.000329
500,10,4,12,0.001185,0.000131,0.000115,0.000092,0.000354,0.000339
500,10,4,13,0.001176,0.000116,0.000126,0.000097,0.000370,0.000328
500,10,4,14,0.001199,0.000097,0.000117,0.000095,0.000358,0.000325
500,10,4,15,0.001184,0.000108,0.000102,0.000105,0.000366,0.000339
500,10,4,16,0.001176,0.000102,0.000104,0.000092,0.000366,0.000327
500,10,4,17,0.001180,0.000103,0.000135,0.000102,0.000359,0.000329
500,10,4,18,0.001280,0.000102,0.000129,0.000095,0.000347,0.000303
500,10,4,19,0.001181,0.000100,0.000123,0.000104,0.000349,0.000331
500,10,4,20,0.001180,0.000154,0.000103,0.000093,0.000366,0.000337
500,10,4,21,0.001178,0.000097,0.000103,0.000109,0.000405,0.000330
500,10,4,22,0.001217,0.000102,0.000131,0.000093,0.000339,0.000324
500,10,4,23,0.001183,0.000155,0.000134,0.000132,0.000354,0.000328
500,10,4,24,0.001182,0.000102,0.000126,0.000105,0.000362,0.000333
500,10,4,25,0.001180,0.000101,0.000116,0.000098,0.000406,0.000320
500,10,4,26,0.001205,0.000161,0.000117,0.000135,0.000366,0.000332
500,10,4,27,0.001186,0.000100,0.000135,0.000100,0.000353,0.000340
500,10,4,28,0.001177,0.000102,0.000098,0.000096,0.000357,0.000336
500,10,4,29,0.001200,0.000097,0.000137,0.000093,0.000341,0.000321
500,10,4,30,0.001272,0.000154,0.000095,0.000146,0.000367,0.000327
500,10,4,31,0.001190,0.000115,0.000107,0.000097,0.000367,0.000341
