size_kb,k_datos,m_paridad,object_id,tiempo_encoding_s,tiempo_decoding_s,tiempo_io_write_orig_s,tiempo_io_read_orig_s,tiempo_io_write_frag_s,tiempo_io_read_frag_s
1000,10,4,8,0.002321,0.000211,0.000212,0.000308,0.000567,0.000575
1000,10,4,9,0.002323,0.000200,0.000212,0.000302,0.000567,0.000627
1000,10,4,10,0.002338,0.000277,0.000212,0.000288,0.000588,0.000575
1000,10,4,11,0.002300,0.000200,0.000240,0.000338,0.000580,0.000589
1000,10,4,12,0.002395,0.000298,0.000230,0.000286,0.000592,0.000585
1000,10,4,13,0.002342,0.000201,0.000242,0.000299,0.000586,0.000592
1000,10,4,14,0.002313,0.000225,0.000225,0.000313,0.000566,0.000578
1000,10,4,15,0.002334,0.000280,0.000209,0.000301,0.000593,0.000586
1000,10,4,16,0.002334,0.000205,0.000233,0.000319,0.000593,0.000589
1000,10,4,17,0.002316,0.000232,0.000227,0.000292,0.000577,0.000594
1000,10,4,18,0.002339,0.000200,0.000229,0.000299,0.000588,0.000581
1000,10,4,19,0.002336,0.000222,0.000211,0.000319,0.000595,0.000589
1000,10,4,20,0.002295,0.000211,0.000246,0.000226,0.000556,0.000621
1000,10,4,21,0.002318,0.000221,0.000229,0.000235,0.000555,0.000578
1000,10,4,22,0.002358,0.000208,0.000212,0.000291,0.000583,0.000589
1000,10,4,23,0.002306,0.000201,0.000218,0.000299,0.000627,0.000583
1000,10,4,24,0.002310,0.000208,0.000237,0.000250,0.000593,0.000577
1000,10,4,25,0.002330,0.000209,0.000240,0.000236,0.000550,0.000590
1000,10,4,26,0.002305,0.000205,0.000241,0.000226,0.000555,0.000612
1000,10,4,27,0.002328,0.000195,0.000226,0.000271,0.000586,0.000588
1000,10,4,28,0.002318,0.000210,0.000206,0.000318,0.000599,0.000573
1000,10,4,29,0.002299,0.000217,0.000260,0.000239,0.000580,0.000582
1000,10,4,30,0.002337,0.000197,0.000225,0.000260,0.000566,0.000572
1000,10,4,31,0.002365,0.000311,0.000227,0.000334,0.000559,0.000582
