studies,workers,total_dicoms,stage,task,task_count,task_work_seconds,task_work_seconds_per_dicom,mean_chunk_seconds,timing_log
1,2,162,cloud,verify_in,2,0.2576,0.0015901234567901234,0.1288,CaseStudyBoneTumore/resultsdicombydicom/1std/exp_w2/workflow_timing.log
1,32,162,edge,compress_out,27,1.0640999999999998,0.006568518518518518,0.039411111111111105,CaseStudyBoneTumore/resultsdicombydicom/1std/exp_w32/workflow_timing.log
1,32,162,edge,edge_acquisition,27,2.083400000000001,0.0128604938271605,0.077162962962963,CaseStudyBoneTumore/resultsdicombydicom/1std/exp_w32/workflow_timing.log
1,32,162,edge,encode_out,27,4.1787,0.025794444444444446,0.15476666666666666,CaseStudyBoneTumore/resultsdicombydicom/1std/exp_w32/workflow_timing.log
1,32,162,edge,encrypt_out,27,1.3262000000000003,0.008186419753086422,0.04911851851851853,CaseStudyBoneTumore/resultsdicombydicom/1std/exp_w32/workflow_timing.log
1,32,162,edge,integrity_out,27,0.6577,0.004059876543209876,0.024359259259259258,CaseStudyBoneTumore/resultsdicombydicom/1std/exp_w32/workflow_timing.log
1,32,162,fog,compress_out,27,0.45979999999999993,0.002838271604938271,0.017029629629629627,CaseStudyBoneTumore/resultsdicombydicom/1std/exp_w32/workflow_timing.log
1,32,162,fog,decode_in,27,3.6095999999999995,0.02228148148148148,0.13368888888888886,CaseStudyBoneTumore/resultsdicombydicom/1std/exp_w32/workflow_timing.log
1,32,162,fog,decompress_in,27,0.6957,0.0042944444444444445,0.025766666666666667,CaseStudyBoneTumore/resultsdicombydicom/1std/exp_w32/workflow_timing.log
1,32,162,fog,decrypt_in,27,0.9697,0.005985802469135802,0.035914814814814816,CaseStudyBoneTumore/resultsdicombydicom/1std/exp_w32/workflow_timing.log
1,32,162,fog,encode_out,27,2.5015999999999994,0.015441975308641972,0.09265185185185183,CaseStudyBoneTumore/resultsdicombydicom/1std/exp_w32/workflow_timing.log
1,32,162,fog,encrypt_out,27,0.6093000000000001,0.0037611111111111113,0.02256666666666667,CaseStudyBoneTumore/resultsdicombydicom/1std/exp_w32/workflow_timing.log
1,32,162,fog,fog_preprocessing,27,46.3968,0.2864,1.7184,CaseStudyBoneTumore/resultsdicombydicom/1std/exp_w32/workflow_timing.log
1,32,162,fog,integrity_out,27,0.34590000000000004,0.0021351851851851853,0.012811111111111113,CaseStudyBoneTumore/resultsdicombydicom/1std/exp_w32/workflow_timing.log
1,32,162,fog,verify_in,27,0.5811,0.0035870370370370366,0.02152222222222222,CaseStudyBoneTumore/resultsdicombydicom/1std/exp_w32/workflow_timing.log
1,32,162,cloud,cloud_inference,27,188.1241,1.1612598765432098,6.967559259259259,CaseStudyBoneTumore/resultsdicombydicom/1std/exp_w32/workflow_timing.log
1,32,162,cloud,decode_in,27,5.260799999999999,0.032474074074074065,0.1948444444444444,CaseStudyBoneTumore/resultsdicombydicom/1std/exp_w32/workflow_timing.log
1,32,162,cloud,decompress_in,27,0.6312,0.003896296296296296,0.02337777777777778,CaseStudyBoneTumore/resultsdicombydicom/1std/exp_w32/workflow_timing.log
1,32,162,cloud,decrypt_in,27,1.4195000000000002,0.008762345679012348,0.05257407407407408,CaseStudyBoneTumore/resultsdicombydicom/1std/exp_w32/workflow_timing.log
1,32,162,cloud,verify_in,27,0.30740000000000006,0.0018975308641975312,0.011385185185185187,CaseStudyBoneTumore/resultsdicombydicom/1std/exp_w32/workflow_timing.log
1,4,162,edge,compress_out,4,0.49910000000000004,0.0030808641975308645,0.12477500000000001,CaseStudyBoneTumore/resultsdicombydicom/1std/exp_w4/workflow_timing.log
1,4,162,edge,edge_acquisition,4,1.0384,0.0064098765432098765,0.2596,CaseStudyBoneTumore/resultsdicombydicom/1std/exp_w4/workflow_timing.log
1,4,162,edge,encode_out,4,1.6101999999999999,0.009939506172839506,0.40254999999999996,CaseStudyBoneTumore/resultsdicombydicom/1std/exp_w4/workflow_timing.log
1,4,162,edge,encrypt_out,4,0.34550000000000003,0.0021327160493827164,0.08637500000000001,CaseStudyBoneTumore/resultsdicombydicom/1std/exp_w4/workflow_timing.log
1,4,162,edge,integrity_out,4,0.5458999999999999,0.003369753086419753,0.13647499999999999,CaseStudyBoneTumore/resultsdicombydicom/1std/exp_w4/workflow_timing.log
1,4,162,fog,compress_out,4,0.3134,0.001934567901234568,0.07835,CaseStudyBoneTumore/resultsdicombydicom/1std/exp_w4/workflow_timing.log
1,4,162,fog,decode_in,4,0.6808000000000001,0.0042024691358024694,0.17020000000000002,CaseStudyBoneTumore/resultsdicombydicom/1std/exp_w4/workflow_timing.log
1,4,162,fog,decompress_in,4,0.6023000000000001,0.0037179012345679016,0.15057500000000001,CaseStudyBoneTumore/resultsdicombydicom/1std/exp_w4/workflow_timing.log
1,4,162,fog,decrypt_in,4,1.4828000000000001,0.009153086419753088,0.37070000000000003,CaseStudyBoneTumore/resultsdicombydicom/1std/exp_w4/workflow_timing.log
1,4,162,fog,encode_out,4,1.6511,0.010191975308641976,0.412775,CaseStudyBoneTumore/resultsdicombydicom/1std/exp_w4/workflow_timing.log
1,4,162,fog,encrypt_out,4,0.4295,0.0026512345679012344,0.107375,CaseStudyBoneTumore/resultsdicombydicom/1std/exp_w4/workflow_timing.log
1,4,162,fog,fog_preprocessing,4,6.995,0.043179012345679016,1.74875,CaseStudyBoneTumore/resultsdicombydicom/1std/exp_w4/workflow_timing.log
1,4,162,fog,integrity_out,4,0.20320000000000002,0.0012543209876543211,0.050800000000000005,CaseStudyBoneTumore/resultsdicombydicom/1std/exp_w4/workflow_timing.log
1,4,162,fog,verify_in,4,0.2885,0.0017808641975308641,0.072125,CaseStudyBoneTumore/resultsdicombydicom/1std/exp_w4/workflow_timing.log
1,4,162,cloud,cloud_inference,4,34.0803,0.21037222222222224,8.520075,CaseStudyBoneTumore/resultsdicombydicom/1std/exp_w4/workflow_timing.log
1,4,162,cloud,decode_in,4,0.6658,0.0041098765432098765,0.16645,CaseStudyBoneTumore/resultsdicombydicom/1std/exp_w4/workflow_timing.log
1,4,162,cloud,decompress_in,4,0.35640000000000005,0.0022,0.08910000000000001,CaseStudyBoneTumore/resultsdicombydicom/1std/exp_w4/workflow_timing.log
1,4,162,cloud,decrypt_in,4,0.8602,0.005309876543209876,0.21505,CaseStudyBoneTumore/resultsdicombydicom/1std/exp_w4/workflow_timing.log
1,4,162,cloud,verify_in,4,0.1869,0.0011537037037037037,0.046725,CaseStudyBoneTumore/resultsdicombydicom/1std/exp_w4/workflow_timing.log
1,8,162,edge,compress_out,8,0.7783000000000001,0.004804320987654322,0.09728750000000001,CaseStudyBoneTumore/resultsdicombydicom/1std/exp_w8/workflow_timing.log
1,8,162,edge,edge_acquisition,8,1.2564,0.0077555555555555555,0.15705,CaseStudyBoneTumore/resultsdicombydicom/1std/exp_w8/workflow_timing.log
1,8,162,edge,encode_out,8,1.6096000000000001,0.009935802469135804,0.20120000000000002,CaseStudyBoneTumore/resultsdicombydicom/1std/exp_w8/workflow_timing.log
1,8,162,edge,encrypt_out,8,0.6183,0.0038166666666666666,0.0772875,CaseStudyBoneTumore/resultsdicombydicom/1std/exp_w8/workflow_timing.log
1,8,162,edge,integrity_out,8,0.4588,0.0028320987654320987,0.05735,CaseStudyBoneTumore/resultsdicombydicom/1std/exp_w8/workflow_timing.log
1,8,162,fog,compress_out,8,0.3401,0.002099382716049383,0.0425125,CaseStudyBoneTumore/resultsdicombydicom/1std/exp_w8/workflow_timing.log
1,8,162,fog,decode_in,8,0.8591,0.005303086419753086,0.1073875,CaseStudyBoneTumore/resultsdicombydicom/1std/exp_w8/workflow_timing.log
1,8,162,fog,decompress_in,8,2.2620999999999998,0.01396358024691358,0.28276249999999997,CaseStudyBoneTumore/resultsdicombydicom/1std/exp_w8/workflow_timing.log
1,8,162,fog,decrypt_in,8,0.4887000000000001,0.003016666666666667,0.06108750000000001,CaseStudyBoneTumore/resultsdicombydicom/1std/exp_w8/workflow_timing.log
1,8,162,fog,encode_out,8,1.7033,0.010514197530864198,0.2129125,CaseStudyBoneTumore/resultsdicombydicom/1std/exp_w8/workflow_timing.log
1,8,162,fog,encrypt_out,8,0.4426,0.002732098765432099,0.055325,CaseStudyBoneTumore/resultsdicombydicom/1std/exp_w8/workflow_timing.log
1,8,162,fog,fog_preprocessing,8,12.501000000000001,0.07716666666666668,1.5626250000000002,CaseStudyBoneTumore/resultsdicombydicom/1std/exp_w8/workflow_timing.log
1,8,162,fog,integrity_out,8,0.30099999999999993,0.0018580246913580242,0.03762499999999999,CaseStudyBoneTumore/resultsdicombydicom/1std/exp_w8/workflow_timing.log
1,8,162,fog,verify_in,8,0.5627,0.0034734567901234564,0.0703375,CaseStudyBoneTumore/resultsdicombydicom/1std/exp_w8/workflow_timing.log
1,8,162,cloud,cloud_inference,8,55.5405,0.3428425925925926,6.9425625,CaseStudyBoneTumore/resultsdicombydicom/1std/exp_w8/workflow_timing.log
1,8,162,cloud,decode_in,8,0.6712,0.00414320987654321,0.0839,CaseStudyBoneTumore/resultsdicombydicom/1std/exp_w8/workflow_timing.log
1,8,162,cloud,decompress_in,8,0.3367,0.002078395061728395,0.0420875,CaseStudyBoneTumore/resultsdicombydicom/1std/exp_w8/workflow_timing.log
1,8,162,cloud,decrypt_in,8,0.7183999999999999,0.004434567901234567,0.08979999999999999,CaseStudyBoneTumore/resultsdicombydicom/1std/exp_w8/workflow_timing.log
1,8,162,cloud,verify_in,8,0.18680000000000002,0.0011530864197530865,0.023350000000000003,CaseStudyBoneTumore/resultsdicombydicom/1std/exp_w8/workflow_timing.log
20,1,3240,edge,compress_out,1,38.1124,0.011763086419753087,38.1124,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w1/workflow_timing.log
20,1,3240,edge,edge_acquisition,1,73.1365,0.022572993827160492,73.1365,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w1/workflow_timing.log
20,1,3240,edge,encode_out,1,41.3715,0.01276898148148148,41.3715,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w1/workflow_timing.log
20,1,3240,edge,encrypt_out,1,23.9639,0.007396265432098765,23.9639,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w1/workflow_timing.log
20,1,3240,edge,integrity_out,1,6.811,0.0021021604938271606,6.811,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w1/workflow_timing.log
20,1,3240,fog,compress_out,1,6.5236,0.002013456790123457,6.5236,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w1/workflow_timing.log
20,1,3240,fog,decode_in,1,9.9584,0.00307358024691358,9.9584,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w1/workflow_timing.log
20,1,3240,fog,decompress_in,1,7.6111,0.0023491049382716052,7.6111,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w1/workflow_timing.log
20,1,3240,fog,decrypt_in,1,6.6947,0.0020662654320987655,6.6947,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w1/workflow_timing.log
20,1,3240,fog,encode_out,1,33.5123,0.010343302469135804,33.5123,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w1/workflow_timing.log
20,1,3240,fog,encrypt_out,1,7.8994,0.0024380864197530864,7.8994,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w1/workflow_timing.log
20,1,3240,fog,fog_preprocessing,1,62.4785,0.019283487654320988,62.4785,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w1/workflow_timing.log
20,1,3240,fog,integrity_out,1,3.8347,0.0011835493827160495,3.8347,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w1/workflow_timing.log
20,1,3240,fog,verify_in,1,6.0375,0.0018634259259259257,6.0375,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w1/workflow_timing.log
20,1,3240,cloud,cloud_inference,1,216.4133,0.06679422839506173,216.4133,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w1/workflow_timing.log
20,1,3240,cloud,decode_in,1,9.9467,0.003069969135802469,9.9467,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w1/workflow_timing.log
20,1,3240,cloud,decompress_in,1,5.7999,0.0017900925925925927,5.7999,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w1/workflow_timing.log
20,1,3240,cloud,decrypt_in,1,8.5501,0.00263891975308642,8.5501,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w1/workflow_timing.log
20,1,3240,cloud,verify_in,1,3.8386,0.001184753086419753,3.8386,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w1/workflow_timing.log
20,16,3240,edge,compress_out,16,22.092899999999997,0.006818796296296295,1.3808062499999998,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w16/workflow_timing.log
20,16,3240,edge,edge_acquisition,16,51.488099999999996,0.01589138888888889,3.2180062499999997,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w16/workflow_timing.log
20,16,3240,edge,encode_out,16,74.5857,0.02302027777777778,4.66160625,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w16/workflow_timing.log
20,16,3240,edge,encrypt_out,16,17.3209,0.005345956790123457,1.08255625,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w16/workflow_timing.log
20,16,3240,edge,integrity_out,16,13.032700000000002,0.004022438271604939,0.8145437500000001,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w16/workflow_timing.log
20,16,3240,fog,compress_out,16,63.3639,0.01955675925925926,3.96024375,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w16/workflow_timing.log
20,16,3240,fog,decode_in,16,29.592200000000002,0.009133395061728396,1.8495125000000001,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w16/workflow_timing.log
20,16,3240,fog,decompress_in,16,302.1538,0.09325734567901234,18.8846125,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w16/workflow_timing.log
20,16,3240,fog,decrypt_in,16,13.0835,0.004038117283950617,0.81771875,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w16/workflow_timing.log
20,16,3240,fog,encode_out,16,196.4177,0.060622746913580244,12.27610625,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w16/workflow_timing.log
20,16,3240,fog,encrypt_out,16,135.10949999999997,0.04170046296296295,8.444343749999998,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w16/workflow_timing.log
20,16,3240,fog,fog_preprocessing,16,265.50919999999996,0.08194728395061728,16.594324999999998,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w16/workflow_timing.log
20,16,3240,fog,integrity_out,16,4.6148,0.001424320987654321,0.288425,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w16/workflow_timing.log
20,16,3240,fog,verify_in,16,6.776500000000001,0.0020915123456790126,0.4235312500000001,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w16/workflow_timing.log
20,16,3240,cloud,cloud_inference,16,410.0562,0.12656055555555557,25.6285125,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w16/workflow_timing.log
20,16,3240,cloud,decode_in,16,59.59249999999999,0.018392746913580244,3.724531249999999,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w16/workflow_timing.log
20,16,3240,cloud,decompress_in,16,121.27499999999999,0.03743055555555555,7.5796874999999995,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w16/workflow_timing.log
20,16,3240,cloud,decrypt_in,16,115.0437,0.03550731481481482,7.19023125,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w16/workflow_timing.log
20,16,3240,cloud,verify_in,16,4.3267,0.001335401234567901,0.27041875,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w16/workflow_timing.log
20,2,3240,edge,compress_out,2,113.21600000000001,0.034943209876543216,56.608000000000004,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w2/workflow_timing.log
20,2,3240,edge,edge_acquisition,2,18.416,0.005683950617283951,9.208,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w2/workflow_timing.log
20,2,3240,edge,encode_out,2,113.4236,0.03500728395061728,56.7118,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w2/workflow_timing.log
20,2,3240,edge,encrypt_out,2,35.044700000000006,0.010816265432098767,17.522350000000003,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w2/workflow_timing.log
20,2,3240,edge,integrity_out,2,10.8218,0.003340061728395062,5.4109,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w2/workflow_timing.log
20,2,3240,fog,compress_out,2,6.8037,0.0020999074074074075,3.40185,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w2/workflow_timing.log
20,2,3240,fog,decode_in,2,12.2106,0.0037687037037037034,6.1053,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w2/workflow_timing.log
20,2,3240,fog,decompress_in,2,8.1477,0.0025147222222222224,4.07385,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w2/workflow_timing.log
20,2,3240,fog,decrypt_in,2,7.4193,0.002289907407407407,3.70965,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w2/workflow_timing.log
20,2,3240,fog,encode_out,2,34.740899999999996,0.0107225,17.370449999999998,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w2/workflow_timing.log
20,2,3240,fog,encrypt_out,2,8.717600000000001,0.0026906172839506175,4.3588000000000005,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w2/workflow_timing.log
20,2,3240,fog,fog_preprocessing,2,66.0082,0.020372901234567902,33.0041,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w2/workflow_timing.log
20,2,3240,fog,integrity_out,2,3.9532,0.0012201234567901233,1.9766,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w2/workflow_timing.log
20,2,3240,fog,verify_in,2,6.4938,0.0020042592592592594,3.2469,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w2/workflow_timing.log
20,2,3240,cloud,cloud_inference,2,246.9801,0.07622842592592592,123.49005,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w2/workflow_timing.log
20,2,3240,cloud,decode_in,2,9.9363,0.003066759259259259,4.96815,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w2/workflow_timing.log
20,2,3240,cloud,decompress_in,2,5.686,0.0017549382716049384,2.843,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w2/workflow_timing.log
20,2,3240,cloud,decrypt_in,2,8.3585,0.0025797839506172837,4.17925,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w2/workflow_timing.log
20,2,3240,cloud,verify_in,2,3.9596,0.0012220987654320988,1.9798,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w2/workflow_timing.log
20,32,3240,edge,compress_out,32,23.504,0.007254320987654321,0.7345,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w32/workflow_timing.log
20,32,3240,edge,edge_acquisition,32,73.36389999999999,0.022643179012345676,2.2926218749999996,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w32/workflow_timing.log
20,32,3240,edge,encode_out,32,87.63339999999998,0.02704734567901234,2.7385437499999994,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w32/workflow_timing.log
20,32,3240,edge,encrypt_out,32,18.235799999999998,0.005628333333333332,0.5698687499999999,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w32/workflow_timing.log
20,32,3240,edge,integrity_out,32,15.0054,0.0046312962962962965,0.46891875,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w32/workflow_timing.log
20,32,3240,fog,compress_out,32,259.79429999999996,0.08018342592592591,8.118571874999999,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w32/workflow_timing.log
20,32,3240,fog,decode_in,32,38.1,0.01175925925925926,1.190625,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w32/workflow_timing.log
20,32,3240,fog,decompress_in,32,20.6739,0.006380833333333333,0.646059375,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w32/workflow_timing.log
20,32,3240,fog,decrypt_in,32,16.667900000000003,0.005144413580246914,0.5208718750000001,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w32/workflow_timing.log
20,32,3240,fog,encode_out,32,613.9001999999999,0.18947537037037035,19.184381249999998,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w32/workflow_timing.log
20,32,3240,fog,encrypt_out,32,169.1078,0.05219376543209876,5.28461875,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w32/workflow_timing.log
20,32,3240,fog,fog_preprocessing,32,144.4335,0.044578240740740745,4.513546875,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w32/workflow_timing.log
20,32,3240,fog,integrity_out,32,5.3439,0.0016493518518518517,0.166996875,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w32/workflow_timing.log
20,32,3240,fog,verify_in,32,17.6174,0.005437469135802469,0.55054375,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w32/workflow_timing.log
20,32,3240,cloud,cloud_inference,32,570.4292000000002,0.17605839506172843,17.825912500000005,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w32/workflow_timing.log
20,32,3240,cloud,decode_in,32,36.7856,0.01135358024691358,1.14955,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w32/workflow_timing.log
20,32,3240,cloud,decompress_in,32,185.80210000000002,0.057346327160493836,5.806315625000001,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w32/workflow_timing.log
20,32,3240,cloud,decrypt_in,32,44.0483,0.013595154320987653,1.376509375,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w32/workflow_timing.log
20,32,3240,cloud,verify_in,32,4.456300000000001,0.0013754012345679014,0.13925937500000002,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w32/workflow_timing.log
20,4,3240,edge,compress_out,4,19.8488,0.006126172839506173,4.9622,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w4/workflow_timing.log
20,4,3240,edge,edge_acquisition,4,9.5146,0.0029366049382716047,2.37865,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w4/workflow_timing.log
20,4,3240,edge,encode_out,4,273.5963,0.0844433024691358,68.399075,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w4/workflow_timing.log
20,4,3240,edge,encrypt_out,4,14.306099999999999,0.004415462962962963,3.5765249999999997,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w4/workflow_timing.log
20,4,3240,edge,integrity_out,4,14.691199999999998,0.004534320987654321,3.6727999999999996,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w4/workflow_timing.log
20,4,3240,fog,compress_out,4,8.9985,0.002777314814814815,2.249625,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w4/workflow_timing.log
20,4,3240,fog,decode_in,4,86.2295,0.026614043209876544,21.557375,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w4/workflow_timing.log
20,4,3240,fog,decompress_in,4,16.523699999999998,0.005099907407407407,4.1309249999999995,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w4/workflow_timing.log
20,4,3240,fog,decrypt_in,4,19.6034,0.006050432098765432,4.90085,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w4/workflow_timing.log
20,4,3240,fog,encode_out,4,37.6587,0.011623055555555557,9.414675,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w4/workflow_timing.log
20,4,3240,fog,encrypt_out,4,10.1638,0.0031369753086419754,2.54095,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w4/workflow_timing.log
20,4,3240,fog,fog_preprocessing,4,120.57489999999999,0.03721447530864197,30.143724999999996,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w4/workflow_timing.log
20,4,3240,fog,integrity_out,4,4.8462,0.0014957407407407406,1.21155,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w4/workflow_timing.log
20,4,3240,fog,verify_in,4,6.4395,0.0019875,1.609875,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w4/workflow_timing.log
20,4,3240,cloud,cloud_inference,4,265.2098,0.08185487654320987,66.30245,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w4/workflow_timing.log
20,4,3240,cloud,decode_in,4,12.3906,0.003824259259259259,3.09765,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w4/workflow_timing.log
20,4,3240,cloud,decompress_in,4,7.2292,0.0022312345679012346,1.8073,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w4/workflow_timing.log
20,4,3240,cloud,decrypt_in,4,11.9652,0.0036929629629629626,2.9913,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w4/workflow_timing.log
20,4,3240,cloud,verify_in,4,4.6003,0.0014198456790123456,1.150075,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w4/workflow_timing.log
20,8,3240,edge,compress_out,8,20.8983,0.006450092592592592,2.6122875,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w8/workflow_timing.log
20,8,3240,edge,edge_acquisition,8,38.279,0.011814506172839507,4.784875,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w8/workflow_timing.log
20,8,3240,edge,encode_out,8,314.71389999999997,0.09713391975308641,39.339237499999996,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w8/workflow_timing.log
20,8,3240,edge,encrypt_out,8,17.2954,0.005338086419753087,2.161925,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w8/workflow_timing.log
20,8,3240,edge,integrity_out,8,11.7057,0.0036128703703703705,1.4632125,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w8/workflow_timing.log
20,8,3240,fog,compress_out,8,21.020999999999997,0.006487962962962962,2.6276249999999997,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w8/workflow_timing.log
20,8,3240,fog,decode_in,8,145.33319999999998,0.04485592592592592,18.166649999999997,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w8/workflow_timing.log
20,8,3240,fog,decompress_in,8,27.25,0.008410493827160494,3.40625,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w8/workflow_timing.log
20,8,3240,fog,decrypt_in,8,36.4328,0.01124469135802469,4.5541,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w8/workflow_timing.log
20,8,3240,fog,encode_out,8,55.6332,0.01717074074074074,6.95415,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w8/workflow_timing.log
20,8,3240,fog,encrypt_out,8,18.854000000000003,0.005819135802469137,2.3567500000000003,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w8/workflow_timing.log
20,8,3240,fog,fog_preprocessing,8,190.31510000000003,0.05873922839506174,23.789387500000004,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w8/workflow_timing.log
20,8,3240,fog,integrity_out,8,4.011900000000001,0.001238240740740741,0.5014875000000001,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w8/workflow_timing.log
20,8,3240,fog,verify_in,8,6.875299999999999,0.002122006172839506,0.8594124999999999,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w8/workflow_timing.log
20,8,3240,cloud,cloud_inference,8,296.15810000000005,0.09140682098765433,37.019762500000006,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w8/workflow_timing.log
20,8,3240,cloud,decode_in,8,13.1722,0.004065493827160494,1.646525,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w8/workflow_timing.log
20,8,3240,cloud,decompress_in,8,92.46679999999999,0.028539135802469133,11.558349999999999,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w8/workflow_timing.log
20,8,3240,cloud,decrypt_in,8,33.004599999999996,0.010186604938271605,4.1255749999999995,CaseStudyBoneTumore/resultsdicombydicom/20std/exp_w8/workflow_timing.log
